,Unnamed: 0,fixture.id,fixture.referee,fixture.timezone,fixture.date,fixture.timestamp,fixture.periods.first,fixture.periods.second,fixture.venue.id,fixture.venue.name,fixture.venue.city,fixture.status.long,fixture.status.short,fixture.status.elapsed,league.id,league.name,league.country,league.logo,league.flag,league.season,league.round,teams.home.id,teams.home.name,teams.home.logo,teams.home.winner,teams.away.id,teams.away.name,teams.away.logo,teams.away.winner,goals.home,goals.away,score.halftime.home,score.halftime.away,score.fulltime.home,score.fulltime.away,score.extratime.home,score.extratime.away,score.penalty.home,score.penalty.away,home.streak,away.streak,home.win.percent,away.win.percent,home.h2h.win.percent,away.h2h.win.percent,air.temp,cloud.amount,dewpoint.temp,rain.amount,rain.intensity,humidity,wind.speed,station.distance,team,opponent,home,result,streak,opp.streak,win.percent,opp.win.percent,h2h.win.percent,opp.h2h.win.percent,team.last.placement,opponent.last.placement
163,163,522178,,UTC,2015-09-13T15:30:00+00:00,1442158200,1442158200.0,1442161800.0,617.0,Tammelan Stadion,Tampere,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2015,Regular Season - 28,1163,Ilves Tampere,https://media.api-sports.io/football/teams/1163.png,False,587,IFK Mariehamn,https://media.api-sports.io/football/teams/587.png,True,1.0,3.0,1.0,0.0,1.0,3.0,,,,,-1,1,0.32,0.392,0.0,0.5,15.280000000000001,7.2,8.15,,0.0,62.5,,4,IFK Mariehamn,Ilves Tampere,0,True,1,-1,0.392,0.32,0.5,0.0,5,13
164,164,522179,,UTC,2015-09-13T15:30:00+00:00,1442158200,1442158200.0,1442161800.0,,Jakobstads Centralplan,Jacobstad,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2015,Regular Season - 28,2075,FF Jaro,https://media.api-sports.io/football/teams/2075.png,Draw,649,HJK helsinki,https://media.api-sports.io/football/teams/649.png,Draw,1.0,1.0,0.0,1.0,1.0,1.0,,,,,0,-2,0.28225806451612906,0.5887096774193549,0.0,0.7272727272727273,14.9,7.4,7.85,,,62.7,2.0100000000000002,22,FF Jaro,HJK helsinki,1,Draw,0,-2,0.28225806451612906,0.5887096774193549,0.0,0.7272727272727273,6,1
164,164,522179,,UTC,2015-09-13T15:30:00+00:00,1442158200,1442158200.0,1442161800.0,,Jakobstads Centralplan,Jacobstad,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2015,Regular Season - 28,2075,FF Jaro,https://media.api-sports.io/football/teams/2075.png,Draw,649,HJK helsinki,https://media.api-sports.io/football/teams/649.png,Draw,1.0,1.0,0.0,1.0,1.0,1.0,,,,,0,-2,0.28225806451612906,0.5887096774193549,0.0,0.7272727272727273,14.9,7.4,7.85,,,62.7,2.0100000000000002,22,HJK helsinki,FF Jaro,0,Draw,-2,0,0.5887096774193549,0.28225806451612906,0.7272727272727273,0.0,1,6
165,165,522180,,UTC,2015-09-14T15:30:00+00:00,1442244600,1442244600.0,1442248200.0,8432.0,Arto Tolsa Areena,Kotka,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2015,Regular Season - 28,2076,Kooteepee,https://media.api-sports.io/football/teams/2076.png,False,1167,Rops,https://media.api-sports.io/football/teams/1167.png,True,0.0,4.0,0.0,3.0,0.0,4.0,,,,,-1,0,0.23076923076923078,0.3333333333333333,0.0,0.5,15.470000000000002,,12.02,,,80.0,3.46,9,Kooteepee,Rops,1,False,-1,0,0.23076923076923078,0.3333333333333333,0.0,0.5,13,10
165,165,522180,,UTC,2015-09-14T15:30:00+00:00,1442244600,1442244600.0,1442248200.0,8432.0,Arto Tolsa Areena,Kotka,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2015,Regular Season - 28,2076,Kooteepee,https://media.api-sports.io/football/teams/2076.png,False,1167,Rops,https://media.api-sports.io/football/teams/1167.png,True,0.0,4.0,0.0,3.0,0.0,4.0,,,,,-1,0,0.23076923076923078,0.3333333333333333,0.0,0.5,15.470000000000002,,12.02,,,80.0,3.46,9,Rops,Kooteepee,0,True,0,-1,0.3333333333333333,0.23076923076923078,0.5,0.0,10,13
166,166,522181,,UTC,2015-09-14T15:30:00+00:00,1442244600,1442244600.0,1442248200.0,618.0,Veritas Stadion,Åbo,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2015,Regular Season - 28,1164,Inter Turku,https://media.api-sports.io/football/teams/1164.png,Draw,650,vaasa PS,https://media.api-sports.io/football/teams/650.png,Draw,1.0,1.0,0.0,1.0,1.0,1.0,,,,,2,1,0.352,0.3548387096774194,0.36363636363636365,0.2727272727272727,16.000000000000004,6.7,11.23,,0.0,73.2,2.8400000000000003,6,Inter Turku,vaasa PS,1,Draw,2,1,0.352,0.3548387096774194,0.36363636363636365,0.2727272727272727,9,4
166,166,522181,,UTC,2015-09-14T15:30:00+00:00,1442244600,1442244600.0,1442248200.0,618.0,Veritas Stadion,Åbo,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2015,Regular Season - 28,1164,Inter Turku,https://media.api-sports.io/football/teams/1164.png,Draw,650,vaasa PS,https://media.api-sports.io/football/teams/650.png,Draw,1.0,1.0,0.0,1.0,1.0,1.0,,,,,2,1,0.352,0.3548387096774194,0.36363636363636365,0.2727272727272727,16.000000000000004,6.7,11.23,,0.0,73.2,2.8400000000000003,6,vaasa PS,Inter Turku,0,Draw,1,2,0.3548387096774194,0.352,0.2727272727272727,0.36363636363636365,4,9
167,167,522182,,UTC,2015-09-14T15:30:00+00:00,1442244600,1442244600.0,1442248200.0,,Sonera Stadium,Helsinki,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2015,Regular Season - 28,1172,HIFK Elsinki,https://media.api-sports.io/football/teams/1172.png,False,1165,KuPS,https://media.api-sports.io/football/teams/1165.png,True,1.0,3.0,0.0,3.0,1.0,3.0,,,,,-1,0,0.25,0.31451612903225806,0.0,0.5,14.820000000000002,1.3,12.459999999999997,,0.0,85.7,2.1900000000000004,2,HIFK Elsinki,KuPS,1,False,-1,0,0.25,0.31451612903225806,0.0,0.5,13,7
167,167,522182,,UTC,2015-09-14T15:30:00+00:00,1442244600,1442244600.0,1442248200.0,,Sonera Stadium,Helsinki,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2015,Regular Season - 28,1172,HIFK Elsinki,https://media.api-sports.io/football/teams/1172.png,False,1165,KuPS,https://media.api-sports.io/football/teams/1165.png,True,1.0,3.0,0.0,3.0,1.0,3.0,,,,,-1,0,0.25,0.31451612903225806,0.0,0.5,14.820000000000002,1.3,12.459999999999997,,0.0,85.7,2.1900000000000004,2,KuPS,HIFK Elsinki,0,True,0,-1,0.31451612903225806,0.25,0.5,0.0,7,13
4,4,522019,,UTC,2015-09-17T15:30:00+00:00,1442503800,1442503800.0,1442507400.0,,Sonera Stadium,Helsinki,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2015,Regular Season - 1,1172,HIFK Elsinki,https://media.api-sports.io/football/teams/1172.png,False,650,vaasa PS,https://media.api-sports.io/football/teams/650.png,True,0.0,3.0,0.0,0.0,0.0,3.0,,,,,-2,0,0.24,0.352,1.0,0.0,16.229999999999997,6.4,15.420000000000002,,0.0,95.2,2.83,2,HIFK Elsinki,vaasa PS,1,False,-2,0,0.24,0.352,1.0,0.0,13,4
4,4,522019,,UTC,2015-09-17T15:30:00+00:00,1442503800,1442503800.0,1442507400.0,,Sonera Stadium,Helsinki,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2015,Regular Season - 1,1172,HIFK Elsinki,https://media.api-sports.io/football/teams/1172.png,False,650,vaasa PS,https://media.api-sports.io/football/teams/650.png,True,0.0,3.0,0.0,0.0,0.0,3.0,,,,,-2,0,0.24,0.352,1.0,0.0,16.229999999999997,6.4,15.420000000000002,,0.0,95.2,2.83,2,vaasa PS,HIFK Elsinki,0,True,0,-2,0.352,0.24,0.0,1.0,4,13
5,5,522020,,UTC,2015-09-17T15:30:00+00:00,1442503800,1442503800.0,1442507400.0,617.0,Tammelan Stadion,Tampere,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2015,Regular Season - 1,1163,Ilves Tampere,https://media.api-sports.io/football/teams/1163.png,True,1165,KuPS,https://media.api-sports.io/football/teams/1165.png,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,,-2,1,0.3076923076923077,0.32,1.0,0.0,15.679999999999998,8.0,15.599999999999998,,0.0,99.8,,4,Ilves Tampere,KuPS,1,True,-2,1,0.3076923076923077,0.32,1.0,0.0,13,7
5,5,522020,,UTC,2015-09-17T15:30:00+00:00,1442503800,1442503800.0,1442507400.0,617.0,Tammelan Stadion,Tampere,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2015,Regular Season - 1,1163,Ilves Tampere,https://media.api-sports.io/football/teams/1163.png,True,1165,KuPS,https://media.api-sports.io/football/teams/1165.png,False,1.0,0.0,0.0,0.0,1.0,0.0,,,,,-2,1,0.3076923076923077,0.32,1.0,0.0,15.679999999999998,8.0,15.599999999999998,,0.0,99.8,,4,KuPS,Ilves Tampere,0,False,1,-2,0.32,0.3076923076923077,0.0,1.0,7,13
174,174,522189,,UTC,2015-09-17T15:30:00+00:00,1442503800,1442503800.0,1442507400.0,,Jakobstads Centralplan,Jacobstad,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2015,Regular Season - 30,2075,FF Jaro,https://media.api-sports.io/football/teams/2075.png,Draw,587,IFK Mariehamn,https://media.api-sports.io/football/teams/587.png,Draw,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,2,0.28,0.3968253968253968,0.18181818181818182,0.5454545454545454,13.319999999999999,7.1,12.819999999999999,,,97.0,4.6000000000000005,22,FF Jaro,IFK Mariehamn,1,Draw,0,2,0.28,0.3968253968253968,0.18181818181818182,0.5454545454545454,6,5
174,174,522189,,UTC,2015-09-17T15:30:00+00:00,1442503800,1442503800.0,1442507400.0,,Jakobstads Centralplan,Jacobstad,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2015,Regular Season - 30,2075,FF Jaro,https://media.api-sports.io/football/teams/2075.png,Draw,587,IFK Mariehamn,https://media.api-sports.io/football/teams/587.png,Draw,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,2,0.28,0.3968253968253968,0.18181818181818182,0.5454545454545454,13.319999999999999,7.1,12.819999999999999,,,97.0,4.6000000000000005,22,IFK Mariehamn,FF Jaro,0,Draw,2,0,0.3968253968253968,0.28,0.5454545454545454,0.18181818181818182,5,6
168,168,522183,,UTC,2015-09-20T13:00:00+00:00,1442754000,1442754000.0,1442757600.0,8432.0,Arto Tolsa Areena,Kotka,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2015,Regular Season - 29,2076,Kooteepee,https://media.api-sports.io/football/teams/2076.png,False,689,SJK,https://media.api-sports.io/football/teams/689.png,True,1.0,3.0,1.0,0.0,1.0,3.0,,,,,-2,0,0.2222222222222222,0.48333333333333334,0.0,0.5,15.91,,12.68,,,81.2,3.66,9,Kooteepee,SJK,1,False,-2,0,0.2222222222222222,0.48333333333333334,0.0,0.5,13,2
168,168,522183,,UTC,2015-09-20T13:00:00+00:00,1442754000,1442754000.0,1442757600.0,8432.0,Arto Tolsa Areena,Kotka,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2015,Regular Season - 29,2076,Kooteepee,https://media.api-sports.io/football/teams/2076.png,False,689,SJK,https://media.api-sports.io/football/teams/689.png,True,1.0,3.0,1.0,0.0,1.0,3.0,,,,,-2,0,0.2222222222222222,0.48333333333333334,0.0,0.5,15.91,,12.68,,,81.2,3.66,9,SJK,Kooteepee,0,True,0,-2,0.48333333333333334,0.2222222222222222,0.5,0.0,2,13
169,169,522184,,UTC,2015-09-20T13:00:00+00:00,1442754000,1442754000.0,1442757600.0,622.0,Savon Sanomat Areena,Kuopio,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2015,Regular Season - 29,1165,KuPS,https://media.api-sports.io/football/teams/1165.png,False,1163,Ilves Tampere,https://media.api-sports.io/football/teams/1163.png,True,1.0,2.0,0.0,1.0,1.0,2.0,,,,,-1,1,0.31746031746031744,0.3333333333333333,0.0,1.0,13.61,7.3,7.869999999999999,0.0,0.0,68.4,1.2399999999999998,2,KuPS,Ilves Tampere,1,False,-1,1,0.31746031746031744,0.3333333333333333,0.0,1.0,7,13
169,169,522184,,UTC,2015-09-20T13:00:00+00:00,1442754000,1442754000.0,1442757600.0,622.0,Savon Sanomat Areena,Kuopio,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2015,Regular Season - 29,1165,KuPS,https://media.api-sports.io/football/teams/1165.png,False,1163,Ilves Tampere,https://media.api-sports.io/football/teams/1163.png,True,1.0,2.0,0.0,1.0,1.0,2.0,,,,,-1,1,0.31746031746031744,0.3333333333333333,0.0,1.0,13.61,7.3,7.869999999999999,0.0,0.0,68.4,1.2399999999999998,2,Ilves Tampere,KuPS,0,True,1,-1,0.3333333333333333,0.31746031746031744,1.0,0.0,13,7
170,170,522185,,UTC,2015-09-20T13:00:00+00:00,1442754000,1442754000.0,1442757600.0,,Hietalahden jalkapallostadion,Vaasa,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2015,Regular Season - 29,650,vaasa PS,https://media.api-sports.io/football/teams/650.png,True,2075,FF Jaro,https://media.api-sports.io/football/teams/2075.png,False,2.0,1.0,1.0,0.0,2.0,1.0,,,,,1,0,0.35714285714285715,0.2777777777777778,0.36363636363636365,0.36363636363636365,13.190000000000001,6.0,9.569999999999999,0.0,0.0,78.8,3.6700000000000004,1,vaasa PS,FF Jaro,1,True,1,0,0.35714285714285715,0.2777777777777778,0.36363636363636365,0.36363636363636365,4,6
170,170,522185,,UTC,2015-09-20T13:00:00+00:00,1442754000,1442754000.0,1442757600.0,,Hietalahden jalkapallostadion,Vaasa,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2015,Regular Season - 29,650,vaasa PS,https://media.api-sports.io/football/teams/650.png,True,2075,FF Jaro,https://media.api-sports.io/football/teams/2075.png,False,2.0,1.0,1.0,0.0,2.0,1.0,,,,,1,0,0.35714285714285715,0.2777777777777778,0.36363636363636365,0.36363636363636365,13.190000000000001,6.0,9.569999999999999,0.0,0.0,78.8,3.6700000000000004,1,FF Jaro,vaasa PS,0,False,0,1,0.2777777777777778,0.35714285714285715,0.36363636363636365,0.36363636363636365,6,4
171,171,522186,,UTC,2015-09-20T13:00:00+00:00,1442754000,1442754000.0,1442757600.0,,Sonera Stadium,Helsinki,Match Finished,FT,90.0,244,Veikkausliiga,Finland,https://media.api-sports.io/football/leagues/244.png,https://media.api-sports.io/flags/fi.svg,2015,Regular Season - 29,649,HJK helsinki,https://media.api-sports.io/football/teams/649.png,False,1167,Rops,https://media.api-sports.io/football/teams/1167.png,True,0.0,2.0,0.0,1.0,0.0,2.0,,,,,0,1,0.584,0.3404255319148936,0.5,0.25,16.330000000000002,0.2,12.7,0.0,0.0,79.1,2.91,2,HJK helsinki,Rops,1,False,0,1,0.584,0.3404255319148936,0.5,0.25,1,10
